video_id,image,fall_probability,confidence,label,reason
2655708,frame_4179.jpg,80,90,fallOnEscalator,"The person appears to be in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators. However, without additional context, it's not possible to determine the exact cause."
2655708,frame_4184.jpg,80,90,fallOnEscalator,"The person appears to be in an unusual position on the escalator, with one leg extended and arms outstretched, which is not a typical posture for someone using an escalator. This suggests a possible loss of balance or a fall."
2655708,frame_4189.jpg,80,90,fallOnEscalator,"The person appears to be in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators."
2655708,frame_4194.jpg,80,90,fallOnEscalator,"The person appears to be in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators."
2655708,frame_4199.jpg,80,90,fallOnEscalator,"The person is lying on the escalator steps, which is a common position for someone who has fallen. The lack of other people around and the person's position suggest an accidental fall."
2655708,frame_4204.jpg,80,90,fallOnEscalator,"The person appears to be in a position that suggests they may have lost balance or control, which is common in falls on escalators. The posture and position on the step are indicative of a potential fall."
2655708,frame_4209.jpg,80,90,fallOnEscalator,"The person is bent over and appears to be in a position that suggests they may have lost balance or fallen. The context of the image, with the person on the escalator, supports this interpretation."
2655708,frame_4214.jpg,80,90,fallOnEscalator,"The person is crouched on the escalator steps, which is an unusual position for someone using the escalator. This suggests they may have lost balance or fallen."
2655708,frame_4219.jpg,80,90,fallOnEscalator,"The person is in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators."
2655708,frame_4224.jpg,80,90,fallOnEscalator,"The person is in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators."
2655708,frame_4229.jpg,80,90,fallOnEscalator,"The person is in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators."
2655708,frame_4234.jpg,90,95,fallOnEscalator,"The person is lying on the escalator steps, which is a common position for someone who has fallen. The escalator is stationary, and there are no visible signs of movement, which supports the likelihood of a fall."
2655708,frame_4239.jpg,80,90,fallOnEscalator,"The person is lying on the escalator steps, which is a common position for someone who has fallen. The escalator is not in motion, which suggests it may have stopped after the fall."
2655708,frame_4244.jpg,90,95,fallOnEscalator,"The person is lying on the escalator steps, which is a common position for someone who has fallen. The lack of other people around and the person's position suggest an accidental fall."
2655708,frame_4249.jpg,80,90,fallOnEscalator,"The person is in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators."
2655708,frame_4254.jpg,90,95,fallOnEscalator,"The person is lying on the escalator steps, which is a common position for someone who has fallen. The escalator is not in motion, and the person's posture suggests they may have lost balance."
2655708,frame_4259.jpg,80,90,fallOnEscalator,"The person is in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators."
2655708,frame_4264.jpg,80,90,fallOnEscalator,"The person is in a position that suggests they may have lost balance or control, which is a common cause of falls on escalators."
2655708,frame_4269.jpg,80,90,fallOnEscalator,"The person is in a position that suggests they have lost balance and are sliding down the escalator, which is a common scenario for falls."
2655708,frame_4274.jpg,80,85,fallOnEscalator,"The person appears to be in a precarious position, leaning forward with one hand on the escalator handrail, which suggests they might have lost balance or are struggling to maintain it. This posture is common in situations where someone is about to fall or has just fallen on an escalator."
2655708,frame_4279.jpg,50,80,fallOnEscalator,"The person is in a dynamic position, which could suggest a fall, but without additional context, it's uncertain."
2655708,frame_4284.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of distress or imbalance.
2655708,frame_4289.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of distress or imbalance.
2655708,frame_4294.jpg,0,100,normal,"The person is standing upright and appears to be using the escalator normally, without any signs of a fall or accident."
2655708,frame_4299.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which is a normal and safe position. There are no signs of a fall, such as a person lying on the ground or an overturned stroller. The escalator appears to be functioning properly, and the person seems to be moving with the escalator."
2655708,frame_4304.jpg,10,90,normal,"The person is standing on the escalator steps, which is a common and safe position. There are no visible signs of distress or instability, and the escalator appears to be functioning normally."
2655708,frame_4309.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of distress or imbalance.
2655708,frame_4314.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of distress or imbalance.
2655708,frame_4319.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using it properly. There are no signs of a fall or any unusual positioning that would suggest an accident."
2655708,frame_4324.jpg,50,80,fallOnEscalator,"The person appears to be in a precarious position, leaning forward on the escalator steps, which could indicate a loss of balance. However, without additional context or motion, it's not possible to definitively determine if a fall has occurred."
2655708,frame_4329.jpg,0,100,normal,"The image shows a person standing on the escalator, and there are no visible signs of a fall, such as people lying on the ground or objects scattered around. The escalator appears to be functioning normally."
2655708,frame_4334.jpg,0,100,normal,"The image shows a person standing upright on the escalator, and there are no visible signs of a fall, such as people lying on the ground or objects scattered around."
2655708,frame_4339.jpg,10,80,normal,"The person appears to be standing normally on the escalator, and there are no visible signs of distress or an accident."
2655708,frame_4344.jpg,50,80,fallOnEscalator,"The person appears to be in a precarious position on the escalator, which could indicate a fall. However, without additional context, it's not possible to determine the exact cause or outcome."
2655708,frame_4349.jpg,50,80,fallOnEscalator,"The person is lying on the escalator, which could indicate a fall. However, without additional context, it's not certain."
2655708,frame_4354.jpg,50,80,fallOnEscalator,"The person appears to be in a precarious position, leaning forward on the escalator steps, which could suggest a loss of balance. However, without additional context or movement, it's not possible to definitively determine if a fall has occurred."
2655708,frame_4359.jpg,50,80,fallOnEscalator,"The person is bent over and appears to be in a position that could indicate a fall, but without additional context, it's not certain."
2655708,frame_4364.jpg,10,80,normal,"The person appears to be standing normally on the escalator, and there are no visible signs of distress or an accident."
2655708,frame_4369.jpg,50,80,fallOnEscalator,"The person is standing on the escalator steps, which is a common position for someone who has fallen. However, without additional context or movement, it's not definitive."
2655708,frame_4374.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which is a normal and safe position. There are no visible signs of a fall, such as someone lying on the ground or an overturned escalator. The person appears to be in control and moving normally."
2655708,frame_4379.jpg,0,100,normal,"The image shows a person standing on the escalator, and there are no visible signs of a fall or any disarray that would indicate an accident. The escalator appears to be functioning normally."
2656030,frame_4256.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving steadily. There are no signs of a fall, such as a person lying on the ground or an overturned escalator. The person appears to be using the escalator normally."
2656030,frame_4260.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving steadily. There are no signs of a fall, such as a person lying on the ground or an overturned stroller. The person appears to be using the escalator normally."
2656030,frame_4265.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving, but there is no indication of a fall. The person appears to be using the escalator normally."
2656030,frame_4270.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving, but there is no indication of a fall. The person appears to be using the escalator normally."
2656030,frame_4275.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving normally. There are no visible signs of a fall, such as someone lying on the ground or an obstruction on the escalator. The person appears to be using the escalator safely."
2656030,frame_4280.jpg,0,100,normal,The image shows a person using an escalator in a normal manner without any signs of a fall or accident. The person appears to be standing correctly and there are no visible obstructions or issues that would suggest a fall has occurred.
2656030,frame_4285.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which is a normal and safe position. There are no signs of a fall, such as the person lying on the ground or any disarray on the escalator."
2656030,frame_4290.jpg,0,100,normal,"The person is standing upright and appears to be moving normally on the escalator. There are no visible signs of a fall, such as the person lying down or being in an unusual position."
2656030,frame_4295.jpg,0,100,normal,"The person is standing upright and holding onto the handrail, indicating they are using the escalator safely. There are no visible signs of a fall or any unusual behavior."
2656030,frame_4300.jpg,10,80,normal,"The person appears to be sitting on the escalator steps, which is not a typical position for someone who has fallen. They might be intentionally sitting or adjusting something, rather than having fallen."
2656030,frame_4305.jpg,80,85,fallOnEscalator,"The person is crouched on the escalator steps, which is an unusual position for someone using an escalator. This suggests they may have lost balance or fallen."
2656030,frame_4310.jpg,10,80,normal,"The person appears to be sitting on the escalator steps, which is not a typical position for someone using an escalator. This could indicate a fall, but without additional context, it's not certain."
2656030,frame_4315.jpg,10,80,normal,"The person appears to be standing normally on the escalator, and there are no visible signs of distress or an accident."
2656030,frame_4320.jpg,10,80,normal,"The person appears to be standing normally on the escalator, and there are no visible signs of distress or an accident."
2656030,frame_4325.jpg,50,80,fallOnEscalator,"The person is standing on the edge of the escalator step, which is a common position for someone who might lose balance and fall. However, there is no clear indication of a fall, such as a person on the ground or a visible injury."
2656030,frame_4330.jpg,10,80,normal,"The person appears to be standing on the escalator steps, which is a common and safe position. There are no visible signs of distress or an unusual posture that would suggest a fall."
2656030,frame_4335.jpg,10,80,normal,"The person appears to be sitting on the escalator steps, which is not a typical position for someone using an escalator. This could indicate a fall, but without additional context, it's not certain."
2656030,frame_4340.jpg,10,80,normal,"The person appears to be sitting on the escalator steps, which is not a typical position for someone using an escalator. This could indicate a fall, but without additional context, it's not certain."
2656030,frame_4345.jpg,0,100,normal,"The person is standing upright and appears to be using the escalator normally, with no signs of a fall."
2656030,frame_4350.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which is a normal and safe position. There are no signs of a fall, such as the person lying on the ground or in an unusual position. The escalator appears to be functioning normally without any visible obstructions or malfunctions."
2656030,frame_4355.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which is a normal and safe position. There are no visible signs of a fall, such as the person lying on the ground or any disarray on the escalator."
2656030,frame_4360.jpg,10,80,normal,"The person appears to be standing normally on the escalator, and there are no visible signs of distress or an accident."
2656030,frame_4365.jpg,50,80,fallOnEscalator,"The person appears to be in a position that could suggest a fall, but without additional context, it's not definitive."
2656030,frame_4370.jpg,10,90,normal,"The person appears to be standing normally on the escalator, and there are no visible signs of a fall, such as a person lying on the ground or an overturned stroller."
2656030,frame_4375.jpg,0,100,normal,"The person on the escalator appears to be standing normally, and there are no visible signs of a fall, such as a person lying on the ground or an overturned stroller."
2656030,frame_4380.jpg,10,80,normal,"The person appears to be standing normally on the escalator, and there are no visible signs of distress or an accident."
2656030,frame_4385.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of distress or imbalance.
2656030,frame_4390.jpg,0,100,normal,"The person is standing on the escalator steps, which is a normal and safe position. There is no indication of any fall or accident."
2656030,frame_4395.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of a fall.
2656030,frame_4400.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of distress or imbalance.
2656030,frame_4405.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of distress or imbalance.
2656030,frame_4410.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of distress or imbalance.
2656030,frame_4415.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving steadily. There are no signs of a fall, such as a person lying on the ground or an overturned escalator. The person appears to be using the escalator normally."
2656030,frame_4420.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which is a normal and safe position. There are no signs of a fall, such as a person lying on the ground or an overturned escalator. The person appears to be ascending or descending the escalator in a controlled manner."
2656030,frame_4425.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which is a normal and safe position. There are no visible signs of a fall, such as someone lying on the ground or an overturned escalator. The person appears to be ascending or descending the escalator in a controlled manner."
2656030,frame_4430.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which is a normal and safe position. There are no signs of a fall, such as a person lying on the ground or an overturned escalator. The person appears to be ascending or descending the escalator in a controlled manner."
2656030,frame_4435.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving normally without any visible signs of malfunction or obstruction. There are no indications of a fall having occurred."
2656030,frame_4440.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving, but there is no indication of a fall. The person appears to be using the escalator normally."
2656030,frame_4445.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which are moving, but there is no indication of a fall. The person appears to be using the escalator normally."
2656030,frame_4450.jpg,0,100,normal,"The image shows a person standing on the escalator, and there are no visible signs of a fall or any disarray that would indicate an accident. The escalator appears to be functioning normally."
2656030,frame_4455.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or malfunctions. The person is standing upright and moving steadily, indicating no signs of a fall."
2656030,frame_4460.jpg,0,100,normal,The escalator appears to be functioning normally with no visible obstructions or malfunctions. The person is standing upright and there are no signs of distress or an accident.
2656030,frame_4465.jpg,0,100,normal,The escalator appears to be functioning normally with no visible obstructions or malfunctions. The person is standing upright and there are no signs of distress or an accident.
2656030,frame_4470.jpg,0,100,normal,"The image shows a person standing on the escalator, and there are no visible signs of a fall, such as people lying on the ground or objects scattered around. The escalator appears to be functioning normally."
2656030,frame_4475.jpg,0,100,normal,"The image shows a person standing on an escalator, not in a position that suggests they have fallen. The escalator appears to be functioning normally, and there are no visible signs of an accident or emergency."
2656030,frame_4480.jpg,0,100,normal,"The image shows a person standing on an escalator, not in a position that suggests they have fallen. The escalator appears to be functioning normally, and there are no visible signs of an accident."
2656030,frame_4485.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The person on the escalator is standing upright, indicating no fall has occurred."
2656030,frame_4490.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The person on the escalator is standing upright, indicating no fall has occurred."
2656030,frame_4495.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The person on the escalator is standing upright, indicating no fall has occurred."
2656030,frame_4500.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The person on the escalator is standing upright, indicating no fall has occurred."
2656030,frame_4505.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4510.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The person on the escalator is standing upright, indicating no fall has occurred."
2656030,frame_4515.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4520.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4525.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4530.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4535.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4540.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4545.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4550.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. There are no signs of a recent fall, such as debris or people in an unusual position."
2656030,frame_4555.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4560.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4565.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4570.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4575.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4580.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. There are no signs of a fall, such as people lying on the ground or broken equipment."
2656030,frame_4585.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. There are no signs of a recent fall, such as debris or people gathered around the escalator."
2656030,frame_4590.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4595.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. There are no signs of a fall, such as people lying on the ground or broken equipment."
2656030,frame_4600.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4605.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656030,frame_4610.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The area is clean and well-maintained, suggesting a safe environment."
2656134,frame_4171.jpg,0,100,normal,"The person is standing on the escalator steps, which is a normal and safe position. There is no indication of a fall or any other unsafe behavior."
2656134,frame_4175.jpg,0,100,normal,"The person is standing on the escalator steps, which is a normal and safe position. There is no indication of a fall or any other incident."
2656134,frame_4180.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using the escalator properly and there is no indication of a fall."
2656134,frame_4185.jpg,10,80,normal,"The person appears to be standing normally on the escalator, and there is no visible indication of a fall. However, without additional context, it's not possible to rule out the possibility entirely."
2656134,frame_4190.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no indication of any loss of balance or fall."
2656134,frame_4195.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using it properly. There are no visible signs of a fall or any unusual positioning that would suggest someone has fallen."
2656134,frame_4200.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using the escalator properly. There are no visible signs of a fall or any unusual positioning that would suggest someone has fallen."
2656134,frame_4205.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which appear to be functioning normally without any visible signs of malfunction or obstruction. There are no indications of a fall having occurred."
2656134,frame_4210.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using the escalator properly. There are no visible signs of a fall, such as someone lying on the ground or an overturned stroller. The person appears to be in a normal, upright position, suggesting that they have not fallen."
2656134,frame_4215.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using it properly. There are no signs of a fall or any unusual positioning that would suggest someone has fallen."
2656134,frame_4220.jpg,0,100,normal,"The escalator appears to be functioning normally with no visible obstructions or people in distress. The handrail and steps are intact, and there are no signs of a fall having occurred."
2656134,frame_4225.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using it properly. There are no visible signs of a fall or any unusual positioning that would suggest someone has fallen."
2656134,frame_4230.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using the escalator properly. There are no visible signs of a fall or any other incident."
2656134,frame_4235.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using the escalator properly. There are no visible signs of a fall or any other incident."
2656134,frame_4240.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using it properly. There are no signs of a fall or any unusual positioning that would suggest an accident."
2656134,frame_4245.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using the escalator properly. There are no signs of a fall or any other incident."
2656134,frame_4250.jpg,50,80,fallOnEscalator,"The person is leaning forward, which could indicate a loss of balance, but it's not definitive."
2656134,frame_4255.jpg,50,80,fallOnEscalator,"The image shows a person lying on the escalator steps, which could indicate a fall. However, without additional context, it's unclear if the person is actually injured or if this is a staged situation."
2656134,frame_4260.jpg,50,80,fallOnEscalator,"The person is bending over, which could indicate they have fallen or are in the process of getting up. However, without additional context, it's not certain."
2656134,frame_4265.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using the escalator properly. There are no visible signs of a fall, such as someone lying on the ground or an overturned stroller. The person appears to be in a normal, upright position, suggesting they are not in a situation where they have fallen."
2656134,frame_4270.jpg,80,90,fallOnEscalator,"The person appears to be in a position that suggests they may have lost balance or fallen, as they are on the ground near the escalator."
2656134,frame_4275.jpg,50,80,fallOnEscalator,"The person appears to be reaching out, which could indicate a loss of balance, but there is no clear evidence of a fall."
2656134,frame_4280.jpg,0,100,normal,"The person is standing on the escalator steps, not in a position that suggests they have fallen."
2656134,frame_4285.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which indicates they are using the escalator properly. There are no visible signs of a fall or any other incident."
2656134,frame_4290.jpg,50,80,fallOnEscalator,"The person appears to be reaching out, possibly to regain balance, which suggests a potential risk of falling. However, there is no clear indication of a fall already occurring."
2656134,frame_4295.jpg,10,90,normal,The person appears to be holding onto the handrail and is not showing signs of losing balance or distress. The escalator seems to be functioning normally without any visible obstructions or malfunctions.
2656134,frame_4300.jpg,10,80,normal,"The person appears to be holding onto the handrail and is not showing signs of distress or imbalance. The escalator is functioning normally, and there are no visible obstructions or hazards."
2656134,frame_4305.jpg,50,80,fallOnEscalator,"The person appears to be reaching out to the handrail, which could indicate a loss of balance. However, there is no clear indication of a fall, so the probability is moderate."
2656134,frame_4310.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no indication of any loss of balance or fall."
2656134,frame_4315.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no indication of any loss of balance or fall."
2656134,frame_4320.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no signs of a fall or any unusual posture that would indicate a fall has occurred."
2656134,frame_4325.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no signs of a fall."
2656134,frame_4330.jpg,0,100,normal,"The person is standing upright and holding onto the handrail, indicating they are using the escalator safely. There are no visible signs of a fall or any other incident."
2656134,frame_4335.jpg,0,100,normal,"The person is standing upright and holding onto the handrail, indicating they are using the escalator safely."
2656134,frame_4340.jpg,0,100,normal,The person is holding onto the handrail and appears to be standing normally on the escalator steps. There are no visible signs of a fall or any other unusual activity.
2656134,frame_4345.jpg,0,100,normal,The person is holding onto the handrail and appears to be standing normally on the escalator steps. There is no indication of a fall or any unusual position that would suggest a fall has occurred.
2656134,frame_4350.jpg,0,100,normal,"The person is standing upright and holding onto the handrail, indicating they are using the escalator safely. There are no visible signs of a fall or any other incident."
2656134,frame_4355.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no signs of a fall or any unusual posture that would suggest a fall has occurred."
2656134,frame_4360.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no visible signs of a fall or distress."
2656134,frame_4365.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no visible signs of a fall or distress."
2656134,frame_4370.jpg,0,100,normal,"The person is standing upright and holding onto the handrail, indicating they are using the escalator safely."
2656134,frame_4375.jpg,50,80,fallOnEscalator,"The person appears to be holding onto the handrail, which suggests they are trying to stabilize themselves. However, the image does not provide enough context to determine if they have actually fallen or if they are in a precarious position."
2656134,frame_4380.jpg,50,80,fallOnEscalator,"The person appears to be holding onto the handrail, which suggests they are trying to stabilize themselves. However, the image does not provide enough context to determine if they have actually fallen or if they are in a precarious position."
2656134,frame_4385.jpg,50,80,fallOnEscalator,"The person is bent over, which could indicate they have fallen or are in the process of getting up. However, without additional context, it's not possible to determine with certainty."
2656134,frame_4390.jpg,80,90,fallOnEscalator,The person is bent over and appears to be in a position that suggests they may have stumbled or fallen. The posture and the context of being on an escalator increase the likelihood of a fall.
2656134,frame_4395.jpg,80,90,fallOnEscalator,"The person appears to be bent over and leaning forward, which is a common posture when someone is trying to regain balance after a fall. The position suggests they might have lost balance or are in the process of recovering from a fall."
2656134,frame_4400.jpg,80,85,fallOnEscalator,The person is bent over and appears to be in a position that suggests they may have fallen or are in the process of getting up. The context of the escalator and the person's posture support this interpretation.
2656134,frame_4405.jpg,80,90,fallOnEscalator,The person is bent over and appears to be in a position that suggests they may have stumbled or fallen. The posture and the context of being on an escalator increase the likelihood of a fall.
2656134,frame_4410.jpg,10,80,normal,"The person appears to be standing normally on the escalator, and there are no visible signs of a fall, such as a person lying on the ground or an overturned bag."
2656134,frame_4415.jpg,10,80,normal,"The person appears to be standing normally on the escalator steps, and there is no visible indication of a fall, such as a person lying on the ground or an object scattered around."
2656134,frame_4420.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no indication of any fall or accident."
2656134,frame_4425.jpg,0,100,normal,"The person is standing on the escalator steps, which is a normal and safe position. There are no visible signs of a fall, such as the person being on the ground or in an unusual position."
2656134,frame_4430.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no visible signs of a fall or distress."
2656134,frame_4435.jpg,0,100,normal,"The person appears to be standing normally on the escalator steps, with no visible signs of a fall or any unusual posture that would suggest a fall has occurred."
2656134,frame_4440.jpg,0,100,normal,"The person is standing on the escalator steps, which is a normal and safe position. There are no visible signs of a fall, such as the person being on the ground or in an unusual position."
2656134,frame_4445.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no visible indication of a fall or any other incident."
2656134,frame_4450.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no indication of any loss of balance or fall."
2656134,frame_4455.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no indication of any loss of balance or other factors that would suggest a fall is imminent."
2656134,frame_4460.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no indication of any loss of balance or other factors that would suggest a fall is imminent."
2656134,frame_4465.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no signs of a fall."
2656134,frame_4470.jpg,0,100,normal,"The person is standing upright and holding onto the handrail, indicating they are using the escalator safely. There are no visible signs of a fall or any other incident."
2656134,frame_4475.jpg,0,100,normal,"The person is standing on the escalator steps, holding onto the handrail, and there is no indication of any loss of balance or fall."
2656134,frame_4480.jpg,0,100,normal,"The person is standing upright and holding onto the handrail, indicating they are using the escalator safely. There are no visible signs of a fall or any other incident."
2656134,frame_4485.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no visible signs of a fall or distress."
2656134,frame_4490.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no signs of a fall."
2656134,frame_4495.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no signs of a fall."
2656134,frame_4500.jpg,0,100,normal,"The person appears to be standing normally on the escalator, holding onto the handrail, and there is no visible indication of a fall or any other incident."
2656134,frame_4505.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no signs of a fall or distress."
2656134,frame_4510.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no visible signs of a fall or distress."
2656134,frame_4515.jpg,0,100,normal,"The person appears to be standing normally on the escalator, with no signs of a fall."
2656317,frame_4190.jpg,0,100,normal,"The person is standing upright and appears to be using the escalator normally, with no signs of a fall."
2656317,frame_4194.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of a fall.
2656317,frame_4199.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of a fall.
2656317,frame_4204.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of a fall.
2656317,frame_4209.jpg,0,100,normal,"The person is standing upright and appears to be using the escalator normally, with no signs of a fall."
2656317,frame_4214.jpg,0,100,normal,"The person is standing upright and appears to be using the escalator normally, with no signs of a fall or any unusual behavior."
2656317,frame_4219.jpg,0,100,normal,"The person is standing upright and holding onto the handrail, indicating they are using the escalator safely."
2656317,frame_4224.jpg,0,100,normal,"The image shows a person standing on the escalator steps, which appear to be functioning normally without any visible obstructions or malfunctions. There is no indication of a fall or any other incident."
2656317,frame_4229.jpg,0,100,normal,"The person appears to be standing normally on the escalator steps, with no signs of a fall or stumble."
2656317,frame_4234.jpg,0,100,normal,"The person is standing on the escalator steps, which is a normal and safe position. There are no visible signs of a fall, such as the person being on the ground or in an unusual position."
2656317,frame_4239.jpg,0,100,normal,"The person appears to be standing normally on the escalator steps, with no signs of a fall or stumble."
2656317,frame_4244.jpg,0,100,normal,"The person is standing upright and appears to be using the escalator normally, with no signs of a fall."
2656317,frame_4249.jpg,0,100,normal,The person is standing upright and appears to be using the escalator normally without any signs of a fall.
